,codigoSitio,NombreSitio,NombreProyecto,Region,Vendor,EstadoIM,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,fecha
382,CPU211,Palermo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-30 12:20:15,2021-09-30 12:20:15,2021-10-05 15:44:12,2021-10-05 15:47:24,30/09/2021
383,CPU211,Palermo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-30 12:20:15,2021-09-30 12:20:15,2021-10-05 15:44:12,2021-10-05 15:47:24,30/09/2021
384,CPU233,Estacion Saavedra,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-30 12:40:14,2021-09-30 12:40:14,2021-10-05 15:44:12,2021-10-05 15:47:24,30/09/2021
385,CPU233,Estacion Saavedra,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-30 12:40:14,2021-09-30 12:40:14,2021-10-05 15:44:12,2021-10-05 15:47:24,30/09/2021
386,CPU074,Estomba,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-10-05 15:44:12,2021-10-05 15:47:24,29/09/2021
387,CPU074,Estomba,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-10-05 15:44:12,2021-10-05 15:47:24,29/09/2021
388,CPU312,Estadio San Lorenzo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-30 15:07:27,2021-09-30 15:07:27,2021-10-05 15:44:12,2021-10-05 15:47:24,30/09/2021
389,CPU312,Estadio San Lorenzo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:24,,2021-09-30 15:07:27,2021-09-30 15:07:27,2021-10-05 15:44:12,2021-10-05 15:47:24,30/09/2021
392,CPU193,Estados Unidos,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 12:20:15,2021-09-30 12:20:15,2021-10-05 15:44:12,2021-10-05 15:47:25,30/09/2021
393,CPU193,Estados Unidos,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 12:20:15,2021-09-30 12:20:15,2021-10-05 15:44:12,2021-10-05 15:47:25,30/09/2021
394,CPU252,Exedra 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 14:20:35,2021-09-30 14:20:35,2021-10-05 15:44:12,2021-10-05 15:47:25,30/09/2021
395,CPU252,Exedra 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 14:20:35,2021-09-30 14:20:35,2021-10-05 15:44:12,2021-10-05 15:47:25,30/09/2021
396,CPU041,Favaloro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-29 15:04:50,2021-09-29 15:04:50,2021-10-05 15:44:12,2021-10-05 15:47:25,29/09/2021
397,CPU041,Favaloro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-29 15:04:50,2021-09-29 15:04:50,2021-10-05 15:44:12,2021-10-05 15:47:25,29/09/2021
404,CPU152,Flores,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 11:13:27,2021-09-30 11:13:27,2021-10-05 15:44:12,2021-10-05 15:47:25,30/09/2021
405,CPU152,Flores,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 11:13:27,2021-09-30 11:13:27,2021-10-05 15:44:12,2021-10-05 15:47:25,30/09/2021
408,CPU127,Gaona,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 11:02:19,2021-09-30 11:02:19,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
409,CPU127,Gaona,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 11:02:19,2021-09-30 11:02:19,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
412,CPU330,Galerias Hotel,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 16:31:14,2021-09-30 16:31:14,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
413,CPU330,Galerias Hotel,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 16:31:14,2021-09-30 16:31:14,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
416,CPU085,Gabriela Mistral,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-29 16:24:47,2021-09-29 16:24:47,2021-10-05 15:44:13,2021-10-05 15:47:25,29/09/2021
417,CPU085,Gabriela Mistral,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-29 16:24:47,2021-09-29 16:24:47,2021-10-05 15:44:13,2021-10-05 15:47:25,29/09/2021
418,CPU374,Geba Newbery,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 18:06:21,2021-09-30 18:06:21,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
419,CPU374,Geba Newbery,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 18:06:21,2021-09-30 18:06:21,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
420,CPU373,Geba San Martin,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 18:06:21,2021-09-30 18:06:21,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
421,CPU373,Geba San Martin,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:25,,2021-09-30 18:06:21,2021-09-30 18:06:21,2021-10-05 15:44:13,2021-10-05 15:47:25,30/09/2021
422,CPU445,Gurruchaga,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 17:07:46,2021-09-30 17:07:46,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
423,CPU445,Gurruchaga,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 17:07:46,2021-09-30 17:07:46,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
432,CPU136,Hospital Español,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 10:07:14,2021-09-30 10:07:14,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
433,CPU136,Hospital Español,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 10:07:14,2021-09-30 10:07:14,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
434,CPU441,Chiclana,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 17:07:46,2021-09-30 17:07:46,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
435,CPU441,Chiclana,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 17:07:46,2021-09-30 17:07:46,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
440,CPU118,Hospital Italiano,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 11:02:19,2021-09-30 11:02:19,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
441,CPU118,Hospital Italiano,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 11:02:19,2021-09-30 11:02:19,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
442,CPU369,Hospital Penna,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 18:06:21,2021-09-30 18:06:21,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
443,CPU369,Hospital Penna,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 18:06:21,2021-09-30 18:06:21,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
446,CPU060,Harrods,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
447,CPU060,Harrods,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
452,CPU181,Humboldt,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 11:21:40,2021-09-30 11:21:41,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
453,CPU181,Humboldt,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-30 11:21:40,2021-09-30 11:21:41,2021-10-05 15:44:13,2021-10-05 15:47:26,30/09/2021
458,CPU032,Iglesia La Piedad,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 14:42:43,2021-09-29 14:42:43,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
459,CPU032,Iglesia La Piedad,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 14:42:43,2021-09-29 14:42:43,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
462,CPU004,Marriot,NB_IOT,AMBA,Huawei,OA,2021-09-28 10:11:43,,2021-09-28 10:08:27,2021-09-28 10:08:55,2021-09-28 10:09:24,2021-09-28 10:11:43,28/09/2021
463,CPU004,Marriot,NB_IOT,AMBA,Huawei,OA,2021-09-28 10:11:43,,2021-09-28 10:08:27,2021-09-28 10:08:55,2021-09-28 10:09:24,2021-09-28 10:11:43,28/09/2021
464,CPU069,Hipico,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
465,CPU069,Hipico,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
470,CPU022,Juncal 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 14:22:53,2021-09-29 14:22:53,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
471,CPU022,Juncal 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:26,,2021-09-29 14:22:53,2021-09-29 14:22:53,2021-09-30 09:43:56,2021-10-05 15:47:26,29/09/2021
474,CPU058,Juramento,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-09-30 09:43:56,2021-10-05 15:47:27,29/09/2021
475,CPU058,Juramento,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-09-30 09:43:56,2021-10-05 15:47:27,29/09/2021
476,CPU143,Jujuy,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-30 10:17:17,2021-09-30 10:17:17,2021-10-05 15:44:14,2021-10-05 15:47:27,30/09/2021
477,CPU143,Jujuy,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-30 10:17:17,2021-09-30 10:17:17,2021-10-05 15:44:14,2021-10-05 15:47:27,30/09/2021
478,CPU019,Las Heras,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-29 14:22:53,2021-09-29 14:22:53,2021-09-30 09:43:56,2021-10-05 15:47:27,29/09/2021
479,CPU019,Las Heras,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-29 14:22:53,2021-09-29 14:22:53,2021-09-30 09:43:56,2021-10-05 15:47:27,29/09/2021
484,CPU030,Larrea,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-29 14:42:43,2021-09-29 14:42:43,2021-09-30 09:43:56,2021-10-05 15:47:27,29/09/2021
485,CPU030,Larrea,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-29 14:42:43,2021-09-29 14:42:43,2021-09-30 09:43:56,2021-10-05 15:47:27,29/09/2021
488,CPU314,Parque Lezama 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-30 15:07:28,2021-09-30 15:07:28,2021-10-05 15:44:14,2021-10-05 15:47:27,30/09/2021
489,CPU314,Parque Lezama 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-30 15:07:28,2021-09-30 15:07:28,2021-10-05 15:44:14,2021-10-05 15:47:27,30/09/2021
494,CPU410,La Rioja,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-30 16:50:24,2021-09-30 16:50:24,2021-10-05 15:44:14,2021-10-05 15:47:27,30/09/2021
495,CPU410,La Rioja,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-09-30 16:50:24,2021-09-30 16:50:24,2021-10-05 15:44:14,2021-10-05 15:47:27,30/09/2021
496,CPU823,Lugones,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:14,2021-10-05 15:47:27,01/10/2021
497,CPU823,Lugones,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:27,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:14,2021-10-05 15:47:27,01/10/2021
498,CPU178,Lugano,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 11:21:41,2021-09-30 11:21:41,2021-10-05 15:44:14,2021-10-05 15:47:28,30/09/2021
499,CPU178,Lugano,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 11:21:41,2021-09-30 11:21:41,2021-10-05 15:44:14,2021-10-05 15:47:28,30/09/2021
504,CPU665,Museo De Arte Moderno,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 11:09:42,2021-10-01 11:09:42,2021-10-05 15:44:14,2021-10-05 15:47:28,01/10/2021
505,CPU665,Museo De Arte Moderno,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 11:09:42,2021-10-01 11:09:42,2021-10-05 15:44:14,2021-10-05 15:47:28,01/10/2021
506,CPU142,Maza,NB_IOT,AMBA,Huawei,OA,2021-10-06 11:38:15,,2021-09-30 10:17:17,2021-09-30 10:17:18,2021-10-05 15:44:14,2021-10-06 11:38:15,30/09/2021
507,CPU142,Maza,NB_IOT,AMBA,Huawei,OA,2021-10-06 11:38:15,,2021-09-30 10:17:17,2021-09-30 10:17:18,2021-10-05 15:44:14,2021-10-06 11:38:15,30/09/2021
510,CPU542,Monte Castro Sur,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 10:23:41,2021-10-01 10:23:41,2021-10-05 15:44:14,2021-10-05 15:47:28,01/10/2021
511,CPU542,Monte Castro Sur,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 10:23:41,2021-10-01 10:23:41,2021-10-05 15:44:14,2021-10-05 15:47:28,01/10/2021
514,CPU221,Mercado De Liniers,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 12:40:14,2021-09-30 12:40:14,2021-10-05 15:44:14,2021-10-05 15:47:28,30/09/2021
515,CPU221,Mercado De Liniers,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 12:40:14,2021-09-30 12:40:14,2021-10-05 15:44:14,2021-10-05 15:47:28,30/09/2021
518,CPU109,Medrano,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 10:46:47,2021-09-30 10:46:47,2021-10-05 15:44:14,2021-10-05 15:47:28,30/09/2021
519,CPU109,Medrano,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 10:46:47,2021-09-30 10:46:47,2021-10-05 15:44:14,2021-10-05 15:47:28,30/09/2021
522,CPU662,Ministerio De Justicia Y Seguridad Gcba,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 11:09:42,2021-10-01 11:09:42,2021-10-05 15:44:15,2021-10-05 15:47:28,01/10/2021
523,CPU662,Ministerio De Justicia Y Seguridad Gcba,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 11:09:42,2021-10-01 11:09:42,2021-10-05 15:44:15,2021-10-05 15:47:28,01/10/2021
524,CPU558,Melincue,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 10:23:41,2021-10-01 10:23:41,2021-10-05 15:44:15,2021-10-05 15:47:28,01/10/2021
525,CPU558,Melincue,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-10-01 10:23:41,2021-10-01 10:23:41,2021-10-05 15:44:15,2021-10-05 15:47:28,01/10/2021
526,CPU196,AUSA Medalla Milagrosa,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 12:20:15,2021-09-30 12:20:16,2021-10-05 15:44:15,2021-10-05 15:47:28,30/09/2021
527,CPU196,AUSA Medalla Milagrosa,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-30 12:20:15,2021-09-30 12:20:16,2021-10-05 15:44:15,2021-10-05 15:47:28,30/09/2021
528,CPU049,Montañeses,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-29 15:54:01,2021-09-29 15:54:01,2021-09-30 09:43:56,2021-10-05 15:47:28,29/09/2021
529,CPU049,Montañeses,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:28,,2021-09-29 15:54:01,2021-09-29 15:54:01,2021-09-30 09:43:56,2021-10-05 15:47:28,29/09/2021
530,CPU457,Montesquieu,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-30 17:07:46,2021-09-30 17:07:46,2021-10-05 15:44:15,2021-10-05 15:47:29,30/09/2021
531,CPU457,Montesquieu,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-30 17:07:46,2021-09-30 17:07:46,2021-10-05 15:44:15,2021-10-05 15:47:29,30/09/2021
534,CPU036,Mop,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-29 14:42:43,2021-09-29 14:42:43,2021-09-30 09:43:56,2021-10-05 15:47:29,29/09/2021
535,CPU036,Mop,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-29 14:42:43,2021-09-29 14:42:43,2021-09-30 09:43:56,2021-10-05 15:47:29,29/09/2021
540,CPU084,Marangoni,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-10-05 15:44:15,2021-10-05 15:47:29,29/09/2021
541,CPU084,Marangoni,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-29 16:36:53,2021-09-29 16:36:53,2021-10-05 15:44:15,2021-10-05 15:47:29,29/09/2021
542,CPU262,Mataderos 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-30 14:20:35,2021-09-30 14:20:36,2021-10-05 15:44:15,2021-10-05 15:47:29,30/09/2021
543,CPU262,Mataderos 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-30 14:20:35,2021-09-30 14:20:36,2021-10-05 15:44:15,2021-10-05 15:47:29,30/09/2021
546,CPU377,Montagne,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-30 18:06:21,2021-09-30 18:06:22,2021-10-05 15:44:15,2021-10-05 15:47:29,30/09/2021
547,CPU377,Montagne,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-09-30 18:06:21,2021-09-30 18:06:22,2021-10-05 15:44:15,2021-10-05 15:47:29,30/09/2021
550,CPU693,Nextel Alsina,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 11:43:46,2021-10-01 11:43:46,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
551,CPU693,Nextel Alsina,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 11:43:46,2021-10-01 11:43:46,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
552,CPU760,Nextel Alvear,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 14:28:14,2021-10-01 14:28:14,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
553,CPU760,Nextel Alvear,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 14:28:14,2021-10-01 14:28:14,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
556,CPU641,Nextel ARioz,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 11:09:42,2021-10-01 11:09:42,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
557,CPU641,Nextel ARioz,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 11:09:42,2021-10-01 11:09:42,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
560,CPU700,Nextel Avenida Saenz,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 11:50:42,2021-10-01 11:50:42,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
561,CPU700,Nextel Avenida Saenz,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 11:50:42,2021-10-01 11:50:42,2021-10-05 15:44:15,2021-10-05 15:47:29,01/10/2021
562,CPU816,Nextel  Av de Mayo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:16,2021-10-05 15:47:29,01/10/2021
563,CPU816,Nextel  Av de Mayo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:29,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:16,2021-10-05 15:47:29,01/10/2021
564,CPU190,Nazca,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-09-30 11:21:41,2021-09-30 11:21:41,2021-10-05 15:44:16,2021-10-05 15:47:30,30/09/2021
565,CPU190,Nazca,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-09-30 11:21:41,2021-09-30 11:21:41,2021-10-05 15:44:16,2021-10-05 15:47:30,30/09/2021
570,CPU685,Nextel Brasil,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 11:43:46,2021-10-01 11:43:47,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
571,CPU685,Nextel Brasil,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 11:43:46,2021-10-01 11:43:47,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
572,CPU762,Nextel Barracas,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:14,2021-10-01 14:28:15,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
573,CPU762,Nextel Barracas,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:14,2021-10-01 14:28:15,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
574,CPU483,Nextel Cid Campeador,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 10:23:41,2021-10-01 10:23:41,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
575,CPU483,Nextel Cid Campeador,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 10:23:41,2021-10-01 10:23:41,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
580,CPU771,Nextel Diagonal Norte,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:15,2021-10-01 14:28:15,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
581,CPU771,Nextel Diagonal Norte,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:15,2021-10-01 14:28:15,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
582,CPU297,Nextel Darsena Sud,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-09-30 15:07:28,2021-09-30 15:07:28,2021-10-05 15:44:16,2021-10-05 15:47:30,30/09/2021
583,CPU297,Nextel Darsena Sud,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-09-30 15:07:28,2021-09-30 15:07:28,2021-10-05 15:44:16,2021-10-05 15:47:30,30/09/2021
584,CPU814,Nextel Entre Rios,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
585,CPU814,Nextel Entre Rios,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:16,2021-10-05 15:47:30,01/10/2021
586,CPU777,Nextel Estado De Israel,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:15,2021-10-01 14:28:15,2021-10-05 15:44:17,2021-10-05 15:47:30,01/10/2021
587,CPU777,Nextel Estado De Israel,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:15,2021-10-01 14:28:15,2021-10-05 15:44:17,2021-10-05 15:47:30,01/10/2021
588,CPU779,Nextel Gaona Oeste 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:17,2021-10-05 15:47:30,01/10/2021
589,CPU779,Nextel Gaona Oeste 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 17:04:14,2021-10-01 17:04:14,2021-10-05 15:44:17,2021-10-05 15:47:30,01/10/2021
590,CPU773,Nextel Gaona,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:15,2021-10-01 14:28:15,2021-10-05 15:44:17,2021-10-05 15:47:30,01/10/2021
591,CPU773,Nextel Gaona,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:30,,2021-10-01 14:28:15,2021-10-01 14:28:15,2021-10-05 15:44:17,2021-10-05 15:47:30,01/10/2021
592,CPU695,Nextel Coghlan,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:31,,2021-10-01 11:43:47,2021-10-01 11:43:47,2021-10-05 15:44:17,2021-10-05 15:47:31,01/10/2021
593,CPU695,Nextel Coghlan,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:31,,2021-10-01 11:43:47,2021-10-01 11:43:47,2021-10-05 15:44:17,2021-10-05 15:47:31,01/10/2021
594,CPU699,Nextel Giol,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:31,,2021-10-01 11:50:42,2021-10-01 11:50:42,2021-10-05 15:44:17,2021-10-05 15:47:31,01/10/2021
595,CPU699,Nextel Giol,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:31,,2021-10-01 11:50:42,2021-10-01 11:50:42,2021-10-05 15:44:17,2021-10-05 15:47:31,01/10/2021
598,CPU563,Nogoya,NB_IOT,AMBA,Huawei,OA,2021-10-06 12:05:58,,2021-10-01 10:23:41,2021-10-01 10:23:42,2021-10-05 15:44:17,2021-10-06 12:05:58,01/10/2021
599,CPU563,Nogoya,NB_IOT,AMBA,Huawei,OA,2021-10-06 12:05:58,,2021-10-01 10:23:41,2021-10-01 10:23:42,2021-10-05 15:44:17,2021-10-06 12:05:58,01/10/2021
